Site,Genus,species,ID,individual_ID,date_collected,cutting_ID,bud_ID,bud_location,bud_location_notes,bud_BBCH,node_number_1,node_number_2,node_number_3,bud_width,bud_length,date_measure,photo_file,date_dry,stem_diameter,bud_mass,date_mass,date_fixed,scale_number,scale_note,bud_type,leaf_number,leaf_primordia_number,whorl_number,vernation_note,aestivation_note,notes_misc
Harvard Forest,Hamamelis,virginiana,7,HAMVIR07_HF,22-Jan-15,X,18,Lateral,,0,,,,0.87,0.64,2015-02-12,,,5.48,,,2015-02-24,,,,,,,,,
Harvard Forest,Hamamelis,virginiana,7,HAMVIR07_HF,22-Jan-15,X,19,Lateral,,0,,,,0.9,0.89,2015-02-12,,,5.48,,,2015-02-24,,,,,,,,,
Harvard Forest,Hamamelis,virginiana,7,HAMVIR07_HF,22-Jan-15,X,20,Lateral,,0,,,,0.69,0.44,2015-02-12,,,5.48,,,2015-02-24,,,,,,,,,
Harvard Forest,Hamamelis,virginiana,7,HAMVIR07_HF,22-Jan-15,X,21,Lateral,,0,,,,0.88,0.68,2015-02-12,,,5.48,,,2015-02-24,,,,,,,,,
Harvard Forest,Hamamelis,virginiana,7,HAMVIR07_HF,22-Jan-15,X,22,Terminal_twig,,0,,,,2.25,4.47,2015-02-12,,,5.48,,,2015-02-24,,,,,,,,,
Harvard Forest,Hamamelis,virginiana,7,HAMVIR07_HF,22-Jan-15,X,23,Lateral,,0,,,,0.73,0.86,2015-02-12,,,5.48,,,2015-02-24,,,,,,,,,
Harvard Forest,Hamamelis,virginiana,7,HAMVIR07_HF,22-Jan-15,X,24,Lateral,,0,,,,0.76,0.94,2015-02-12,,,5.48,,,2015-02-24,,,,,,,,,
Harvard Forest,Hamamelis,virginiana,7,HAMVIR07_HF,22-Jan-15,X,25,Lateral,,0,,,,0.93,0.49,2015-02-12,,,5.48,,,2015-02-24,,,,,,,,,
Harvard Forest,Hamamelis,virginiana,8,HAMVIR08_HF,22-Jan-15,W,1,Terminal,,0,,,,2.1,7.77,2015-02-12,,2015-02-12,2.91,,,,,,,,,,,,
Harvard Forest,Hamamelis,virginiana,8,HAMVIR08_HF,22-Jan-15,W,2,Lateral,,0,,,,1.99,5.8,2015-02-12,,2015-02-12,2.91,,,,,,,,,,,,
Harvard Forest,Hamamelis,virginiana,8,HAMVIR08_HF,22-Jan-15,W,3,Lateral,,0,,,,1.05,1.63,2015-02-12,,2015-02-12,2.91,,,,,,,,,,,,
Harvard Forest,Hamamelis,virginiana,8,HAMVIR08_HF,22-Jan-15,W,4,Lateral,,0,,,,0.99,3.08,2015-02-12,,2015-02-12,2.91,,,,,,,,,,,,
Harvard Forest,Hamamelis,virginiana,8,HAMVIR08_HF,22-Jan-15,W,5,Terminal_twig,"short twig, maybe spur",0,,,,2.03,6.47,2015-02-12,,2015-02-12,2.91,,,,,,,,,,,,
Harvard Forest,Hamamelis,virginiana,8,HAMVIR08_HF,22-Jan-15,W,6,Terminal_twig,"short twig, maybe spur",0,,,,1.7,5.2,2015-02-12,,2015-02-12,2.91,,,,,,,,,,,,
Harvard Forest,Hamamelis,virginiana,8,HAMVIR08_HF,22-Jan-15,W,7,Terminal_twig,"short twig, maybe spur",0,,,,1.67,6.08,2015-02-12,,2015-02-12,2.91,,,,,,,,,,,,
Harvard Forest,Hamamelis,virginiana,8,HAMVIR08_HF,22-Jan-15,W,8,Terminal_twig,long twig,0,,,,2.19,7.93,2015-02-12,,2015-02-12,2.91,,,,,,,,,,,,
Harvard Forest,Hamamelis,virginiana,8,HAMVIR08_HF,22-Jan-15,W,9,Lateral,,0,,,,1.34,2.36,2015-02-12,,2015-02-12,2.91,,,,,,,,,,,,
Harvard Forest,Hamamelis,virginiana,8,HAMVIR08_HF,22-Jan-15,W,10,Lateral,,0,,,,1.15,1.83,2015-02-12,,2015-02-12,2.91,,,,,,,,,,,,
Harvard Forest,Hamamelis,virginiana,8,HAMVIR08_HF,22-Jan-15,W,11,Lateral,,0,,,,1.12,1.51,2015-02-12,,2015-02-12,2.91,,,,,,,,,,,,
Harvard Forest,Hamamelis,virginiana,8,HAMVIR08_HF,22-Jan-15,X,1,Terminal,,0,,,,2.35,9.01,2015-02-12,,,2.86,,,2015-02-24,,,,,,,,,
Harvard Forest,Hamamelis,virginiana,8,HAMVIR08_HF,22-Jan-15,X,2,Lateral,,0,,,,1.92,7.21,2015-02-12,,,2.86,,,2015-02-24,,,,,,,,,
Harvard Forest,Hamamelis,virginiana,8,HAMVIR08_HF,22-Jan-15,X,3,Lateral,,0,,,,1.77,5.06,2015-02-12,,,2.86,,,2015-02-24,,,,,,,,,
Harvard Forest,Hamamelis,virginiana,8,HAMVIR08_HF,22-Jan-15,X,4,Lateral,,0,,,,1.41,3.06,2015-02-12,,,2.86,,,2015-02-24,,,,,,,,,
Harvard Forest,Hamamelis,virginiana,8,HAMVIR08_HF,22-Jan-15,X,5,Terminal_twig,,0,,,,2.16,5.21,2015-02-12,,,2.86,,,2015-02-24,,,,,,,,,
Harvard Forest,Hamamelis,virginiana,8,HAMVIR08_HF,22-Jan-15,X,6,Lateral,on twig,0,,,,0.92,1.17,2015-02-12,,,2.86,,,2015-02-24,,,,,,,,,
Harvard Forest,Hamamelis,virginiana,8,HAMVIR08_HF,22-Jan-15,X,7,Lateral,on twig,0,,,,0.86,0.89,2015-02-12,,,2.86,,,2015-02-24,,,,,,,,,
Harvard Forest,Hamamelis,virginiana,8,HAMVIR08_HF,22-Jan-15,X,8,Terminal_twig,,0,,,,1.87,6.01,2015-02-12,,,2.86,,,2015-02-24,,,,,,,,,
Harvard Forest,Hamamelis,virginiana,8,HAMVIR08_HF,22-Jan-15,X,9,Lateral,,0,,,,0.92,0.79,2015-02-12,,,2.86,,,2015-02-24,,,,,,,,,
Harvard Forest,Hamamelis,virginiana,8,HAMVIR08_HF,22-Jan-15,X,10,Lateral,,0,,,,0.81,0.56,2015-02-12,,,2.86,,,2015-02-24,,,,,,,,,
Harvard Forest,Hamamelis,virginiana,8,HAMVIR08_HF,22-Jan-15,X,11,Lateral,,0,,,,0.65,1.24,2015-02-12,,,2.86,,,2015-02-24,,,,,,,,,
Harvard Forest,Hamamelis,virginiana,8,HAMVIR08_HF,22-Jan-15,X,12,Lateral,,0,,,,0.97,1.03,2015-02-12,,,2.86,,,2015-02-24,,,,,,,,,
Harvard Forest,Hamamelis,virginiana,8,HAMVIR08_HF,22-Jan-15,X,13,Lateral,,0,,,,0.79,0.8,2015-02-12,,,2.86,,,2015-02-24,,,,,,,,,
Harvard Forest,Hamamelis,virginiana,9,HAMVIR09_HF,22-Jan-15,W,1,Terminal,,0,,,,1.95,5.96,2015-02-20,,2015-02-20,2.65,,,,,,,,,,,,
Harvard Forest,Hamamelis,virginiana,9,HAMVIR09_HF,22-Jan-15,W,2,Lateral,,0,,,,0.81,1.56,2015-02-20,,2015-02-20,2.65,,,,,,,,,,,,
Harvard Forest,Hamamelis,virginiana,9,HAMVIR09_HF,22-Jan-15,W,3,Lateral,,0,,,,0.45,0.74,2015-02-20,,2015-02-20,2.65,,,,,,,,,,,,
Harvard Forest,Hamamelis,virginiana,9,HAMVIR09_HF,22-Jan-15,W,4,Terminal_twig,,0,,,,1.87,4.61,2015-02-20,,2015-02-20,2.65,,,,,,,,,,,,
Harvard Forest,Hamamelis,virginiana,9,HAMVIR09_HF,22-Jan-15,X,1,Terminal,,0,,,,2.27,7.8,2015-02-20,,2015-02-20,3.72,,,2015-02-24,,,,,,,,,
Harvard Forest,Hamamelis,virginiana,9,HAMVIR09_HF,22-Jan-15,X,2,Lateral,,0,,,,1.86,3.75,2015-02-20,,2015-02-20,3.72,,,2015-02-24,,,,,,,,,
Harvard Forest,Hamamelis,virginiana,9,HAMVIR09_HF,22-Jan-15,X,3,Lateral,,0,,,,0.82,2.12,2015-02-20,,2015-02-20,3.72,,,2015-02-24,,,,,,,,,
Harvard Forest,Hamamelis,virginiana,9,HAMVIR09_HF,22-Jan-15,X,4,Lateral,,0,,,,0.65,0.58,2015-02-20,,2015-02-20,3.72,,,2015-02-24,,,,,,,,,
Harvard Forest,Hamamelis,virginiana,9,HAMVIR09_HF,22-Jan-15,X,5,Terminal_twig,,0,,,,1.85,4.04,2015-02-20,,2015-02-20,3.72,,,2015-02-24,,,,,,,,,
Harvard Forest,Hamamelis,virginiana,9,HAMVIR09_HF,22-Jan-15,X,6,Terminal_twig,,0,,,,1.36,3.6,2015-02-20,,2015-02-20,3.72,,,2015-02-24,,,,,,,,,
Harvard Forest,Hamamelis,virginiana,9,HAMVIR09_HF,22-Jan-15,X,7,Terminal_twig,,0,,,,2.03,6.19,2015-02-20,,2015-02-20,3.72,,,2015-02-24,,,,,,,,,
Harvard Forest,Hamamelis,virginiana,9,HAMVIR09_HF,22-Jan-15,X,8,Lateral,,0,,,,0.79,1,2015-02-20,,2015-02-20,3.72,,,2015-02-24,,,,,,,,,
Harvard Forest,Hamamelis,virginiana,9,HAMVIR09_HF,22-Jan-15,X,9,Lateral,,0,,,,0.84,1.24,2015-02-20,,2015-02-20,3.72,,,2015-02-24,,,,,,,,,
Harvard Forest,Hamamelis,virginiana,9,HAMVIR09_HF,22-Jan-15,X,10,Terminal_twig,,0,,,,2.13,6.81,2015-02-20,,2015-02-20,3.72,,,2015-02-24,,,,,,,,,
Harvard Forest,Hamamelis,virginiana,9,HAMVIR09_HF,22-Jan-15,X,11,Lateral,,0,,,,0.79,1.88,2015-02-20,,2015-02-20,3.72,,,2015-02-24,,,,,,,,,
Harvard Forest,Hamamelis,virginiana,9,HAMVIR09_HF,22-Jan-15,X,12,Lateral,,0,,,,0.83,1.82,2015-02-20,,2015-02-20,3.72,,,2015-02-24,,,,,,,,,
Harvard Forest,Hamamelis,virginiana,9,HAMVIR09_HF,22-Jan-15,X,13,Terminal_twig,,0,,,,1.97,5.45,2015-02-20,,2015-02-20,3.72,,,2015-02-24,,,,,,,,,
Harvard Forest,Hamamelis,virginiana,10,HAMVIR10_HF,22-Jan-15,W,1,Terminal_twig,,0,,,,2.28,7.74,2015-02-20,,2015-02-20,3.58,,,,,,,,,,,,
Harvard Forest,Hamamelis,virginiana,10,HAMVIR10_HF,22-Jan-15,W,2,Lateral,,0,,,,0.86,1.48,2015-02-20,,2015-02-20,3.58,,,,,,,,,,,,
Harvard Forest,Hamamelis,virginiana,10,HAMVIR10_HF,22-Jan-15,W,3,Lateral,,0,,,,0.86,1.08,2015-02-20,,2015-02-20,3.58,,,,,,,,,,,,
Harvard Forest,Hamamelis,virginiana,10,HAMVIR10_HF,22-Jan-15,W,4,Lateral,,0,,,,0.92,0.95,2015-02-20,,2015-02-20,3.58,,,,,,,,,,,,
Harvard Forest,Hamamelis,virginiana,10,HAMVIR10_HF,22-Jan-15,W,5,Terminal_twig,,0,,,,1.11,3.32,2015-02-20,,2015-02-20,3.58,,,,,,,,,,,,
Harvard Forest,Hamamelis,virginiana,10,HAMVIR10_HF,22-Jan-15,W,6,Terminal_twig,,0,,,,2.62,6.38,2015-02-20,,2015-02-20,3.58,,,,,,,,,,,,
Harvard Forest,Hamamelis,virginiana,10,HAMVIR10_HF,22-Jan-15,W,7,Lateral,,0,,,,1.24,1.66,2015-02-20,,2015-02-20,3.58,,,,,,,,,,,,
Harvard Forest,Hamamelis,virginiana,10,HAMVIR10_HF,22-Jan-15,W,8,Lateral,,0,,,,0.75,0.79,2015-02-20,,2015-02-20,3.58,,,,,,,,,,,,
Harvard Forest,Hamamelis,virginiana,10,HAMVIR10_HF,22-Jan-15,W,9,Lateral,,0,,,,0.72,1.18,2015-02-20,,2015-02-20,3.58,,,,,,,,,,,,
Harvard Forest,Hamamelis,virginiana,10,HAMVIR10_HF,22-Jan-15,W,10,Terminal_twig,,0,,,,2.46,4.49,2015-02-20,,2015-02-20,3.58,,,,,,,,,,,,
Harvard Forest,Hamamelis,virginiana,10,HAMVIR10_HF,22-Jan-15,W,11,Terminal_twig,long twig,0,,,,1.87,5.02,2015-02-20,,2015-02-20,3.58,,,,,,,,,,,,
Harvard Forest,Hamamelis,virginiana,10,HAMVIR10_HF,22-Jan-15,W,12,Lateral,,0,,,,1.01,1.83,2015-02-20,,2015-02-20,3.58,,,,,,,,,,,,
Harvard Forest,Hamamelis,virginiana,10,HAMVIR10_HF,22-Jan-15,W,13,Lateral,,0,,,,0.94,1.04,2015-02-20,,2015-02-20,3.58,,,,,,,,,,,,
Harvard Forest,Hamamelis,virginiana,10,HAMVIR10_HF,22-Jan-15,W,14,Terminal_twig,side twig off long twig,0,,,,1.97,5.96,2015-02-20,,2015-02-20,3.58,,,,,,,,,,,,
Harvard Forest,Hamamelis,virginiana,10,HAMVIR10_HF,22-Jan-15,W,15,Terminal_twig,,0,,,,1.3,2.82,2015-02-20,,2015-02-20,3.58,,,,,,,,,,,,
Harvard Forest,Hamamelis,virginiana,10,HAMVIR10_HF,22-Jan-15,W,16,Terminal_twig,,0,,,,2.03,4.74,2015-02-20,,2015-02-20,3.58,,,,,,,,,,,,
Harvard Forest,Hamamelis,virginiana,10,HAMVIR10_HF,22-Jan-15,W,17,Terminal_twig,,0,,,,1.57,3.72,2015-02-20,,2015-02-20,3.58,,,,,,,,,,,,
Harvard Forest,Hamamelis,virginiana,10,HAMVIR10_HF,22-Jan-15,X,1,Terminal,"small, stunted",0,3,,,1.84,2.92,2015-02-20,,,3.63,,,2015-02-24,,,,,,,,,
Harvard Forest,Hamamelis,virginiana,10,HAMVIR10_HF,22-Jan-15,X,2,Lateral,larger,0,3,,,2.21,6.1,2015-02-20,,,3.63,,,2015-02-24,,,,,,,,,
Harvard Forest,Hamamelis,virginiana,10,HAMVIR10_HF,22-Jan-15,X,3,Lateral,,0,3,,,1.07,1.31,2015-02-20,,,3.63,,,2015-02-24,,,,,,,,,
Harvard Forest,Hamamelis,virginiana,10,HAMVIR10_HF,22-Jan-15,X,4,Terminal_twig,,0,3,,,2.34,5.88,2015-02-20,,,3.63,,,2015-02-24,,,,,,,,,
Harvard Forest,Hamamelis,virginiana,10,HAMVIR10_HF,22-Jan-15,X,5,Lateral,,0,3,,,0.99,2.36,2015-02-20,,,3.63,,,2015-02-24,,,,,,,,,
Harvard Forest,Hamamelis,virginiana,10,HAMVIR10_HF,22-Jan-15,X,6,Lateral,,0,3,,,0.85,2.01,2015-02-20,,,3.63,,,2015-02-24,,,,,,,,,
Harvard Forest,Hamamelis,virginiana,10,HAMVIR10_HF,22-Jan-15,X,7,Terminal_twig,,0,3,,,1.85,5.22,2015-02-20,,,3.63,,,2015-02-24,,,,,,,,,
Harvard Forest,Hamamelis,virginiana,10,HAMVIR10_HF,22-Jan-15,X,8,Lateral,,0,3,,,0.96,2.07,2015-02-20,,,3.63,,,2015-02-24,,,,,,,,,
Harvard Forest,Hamamelis,virginiana,10,HAMVIR10_HF,22-Jan-15,X,9,Lateral,,0,3,,,0.74,0.65,2015-02-20,,,3.63,,,2015-02-24,,,,,,,,,
Harvard Forest,Hamamelis,virginiana,10,HAMVIR10_HF,22-Jan-15,X,10,Terminal_twig,,0,3,,,1.68,3.6,2015-02-20,,,3.63,,,2015-02-24,,,,,,,,,
Harvard Forest,Hamamelis,virginiana,10,HAMVIR10_HF,22-Jan-15,X,11,Lateral,,0,3,,,0.87,1.22,2015-02-20,,,3.63,,,2015-02-24,,,,,,,,,
Harvard Forest,Hamamelis,virginiana,10,HAMVIR10_HF,22-Jan-15,X,12,Terminal_twig,,0,3,,,2.29,5.41,2015-02-20,,,3.63,,,2015-02-24,,,,,,,,,
Harvard Forest,Hamamelis,virginiana,10,HAMVIR10_HF,22-Jan-15,X,13,Lateral,,0,3,,,0.96,1.91,2015-02-20,,,3.63,,,2015-02-24,,,,,,,,,
Harvard Forest,Hamamelis,virginiana,11,HAMVIR11_HF,22-Jan-15,W,1,Terminal,somewhat broken at tip,0,,,,2.61,5.69,2015-02-12,,2015-02-12,3.07,,,,,,,,,,,,
Harvard Forest,Hamamelis,virginiana,11,HAMVIR11_HF,22-Jan-15,W,2,Terminal_twig,,0,,,,2.26,7.26,2015-02-12,,2015-02-12,3.07,,,,,,,,,,,,
Harvard Forest,Hamamelis,virginiana,11,HAMVIR11_HF,22-Jan-15,W,3,Terminal_twig,,0,,,,2.46,6.86,2015-02-12,,2015-02-12,3.07,,,,,,,,,,,,
Harvard Forest,Hamamelis,virginiana,11,HAMVIR11_HF,22-Jan-15,W,4,Lateral,just under bud 3,0,,,,0.7,0.66,2015-02-12,,2015-02-12,3.07,,,,,,,,,,,,
Harvard Forest,Hamamelis,virginiana,11,HAMVIR11_HF,22-Jan-15,W,5,Terminal_twig,,0,,,,1.6,5.18,2015-02-12,,2015-02-12,3.07,,,,,,,,,,,,
Harvard Forest,Hamamelis,virginiana,11,HAMVIR11_HF,22-Jan-15,W,6,Lateral,just under bud 5,0,,,,0.86,1.33,2015-02-12,,2015-02-12,3.07,,,,,,,,,,,,
Harvard Forest,Hamamelis,virginiana,11,HAMVIR11_HF,22-Jan-15,X,1,Terminal,,0,,,,2.79,8.38,2015-02-12,,,2.95,,,2015-02-24,,,,,,,,,
Harvard Forest,Hamamelis,virginiana,11,HAMVIR11_HF,22-Jan-15,X,2,Lateral,just below bud 1,0,,,,1.17,2.55,2015-02-12,,,2.95,,,2015-02-24,,,,,,,,,
Harvard Forest,Hamamelis,virginiana,11,HAMVIR11_HF,22-Jan-15,X,3,Lateral,on stalk,0,,,,1.45,3.19,2015-02-12,,,2.95,,,2015-02-24,,,,,,,,,
Harvard Forest,Hamamelis,virginiana,11,HAMVIR11_HF,22-Jan-15,X,4,Terminal_twig,,0,,,,2.4,6.62,2015-02-12,,,2.95,,,2015-02-24,,,,,,,,,
Harvard Forest,Hamamelis,virginiana,11,HAMVIR11_HF,22-Jan-15,X,5,Terminal_twig,,0,,,,2.23,6.9,2015-02-12,,,2.95,,,2015-02-24,,,,,,,,,
Harvard Forest,Hamamelis,virginiana,12,HAMVIR12_HF,22-Jan-15,W,1,Terminal,,0,,,,2.36,5.44,2015-02-12,,2015-02-12,4.42,,,,,,,,,,,,
Harvard Forest,Hamamelis,virginiana,12,HAMVIR12_HF,22-Jan-15,W,2,Terminal_twig,,0,,,,2.04,5.41,2015-02-12,,2015-02-12,4.42,,,,,,,,,,,,
Harvard Forest,Hamamelis,virginiana,12,HAMVIR12_HF,22-Jan-15,W,3,Terminal_twig,,0,,,,1.43,6.02,2015-02-12,,2015-02-12,4.42,,,,,,,,,,,,
Harvard Forest,Hamamelis,virginiana,12,HAMVIR12_HF,22-Jan-15,W,4,Terminal_twig,This twig branches from the twig with bud 3 at the end,0,,,,1.53,4.81,2015-02-12,,2015-02-12,4.42,,,,,,,,,,,,
Harvard Forest,Hamamelis,virginiana,12,HAMVIR12_HF,22-Jan-15,W,5,Terminal_twig,,0,,,,2.11,6.07,2015-02-12,,2015-02-12,4.42,,,,,,,,,,,,
Harvard Forest,Hamamelis,virginiana,12,HAMVIR12_HF,22-Jan-15,W,6,Lateral,Just below bud 5,0,,,,0.74,1.61,2015-02-12,,2015-02-12,4.42,,,,,,,,,,,,
Harvard Forest,Hamamelis,virginiana,12,HAMVIR12_HF,22-Jan-15,W,7,Terminal_twig,,0,,,,1.72,6.82,2015-02-12,,2015-02-12,4.42,,,,,,,,,,,,
Harvard Forest,Hamamelis,virginiana,12,HAMVIR12_HF,22-Jan-15,W,8,Lateral,Just below bud 7,0,,,,1.12,1.55,2015-02-12,,2015-02-12,4.42,,,,,,,,,,,,
Harvard Forest,Hamamelis,virginiana,12,HAMVIR12_HF,22-Jan-15,W,9,Lateral,,0,,,,1.15,3.11,2015-02-12,,2015-02-12,4.42,,,,,,,,,,,,
Harvard Forest,Hamamelis,virginiana,12,HAMVIR12_HF,22-Jan-15,W,10,Terminal_twig,This twig branches on twig with bud 6 at the end,0,,,,1.21,2.57,2015-02-12,,2015-02-12,4.42,,,,,,,,,,,,
Harvard Forest,Hamamelis,virginiana,12,HAMVIR12_HF,22-Jan-15,W,11,Terminal_twig,This twig is below the twig with bud 9,0,,,,1.29,3.74,2015-02-12,,2015-02-12,4.42,,,,,,,,,,,,
Harvard Forest,Hamamelis,virginiana,12,HAMVIR12_HF,22-Jan-15,W,12,Terminal_twig,This twig is below the twig with bud 10,0,,,,1.32,3.38,2015-02-12,,2015-02-12,4.42,,,,,,,,,,,,
Harvard Forest,Hamamelis,virginiana,12,HAMVIR12_HF,22-Jan-15,W,13,Terminal_twig,,0,,,,2.41,7.12,2015-02-12,,2015-02-12,4.42,,,,,,,,,,,,
Harvard Forest,Hamamelis,virginiana,12,HAMVIR12_HF,22-Jan-15,W,14,Lateral,,0,,,,1.28,3.86,2015-02-12,,2015-02-12,4.42,,,,,,,,,,,,
Harvard Forest,Hamamelis,virginiana,12,HAMVIR12_HF,22-Jan-15,W,15,Terminal_twig,This twig branches from twig with bud 12,0,,,,1.75,4.42,2015-02-12,,2015-02-12,4.42,,,,,,,,,,,,
Harvard Forest,Hamamelis,virginiana,12,HAMVIR12_HF,22-Jan-15,W,16,Terminal_twig,This twig is below twig with bud 15; may be slightly broken at the tip,0,,,,1.72,4.11,2015-02-12,,2015-02-12,4.42,,,,,,,,,,,,
Harvard Forest,Hamamelis,virginiana,12,HAMVIR12_HF,22-Jan-15,X,1,Pseudoterminal_twig,,0,,,,2.34,7.68,2015-02-12,,,7.73,,,2015-02-24,,,,,,,,,
Harvard Forest,Hamamelis,virginiana,12,HAMVIR12_HF,22-Jan-15,X,2,Lateral,,0,,,,1.76,4.18,2015-02-12,,,7.73,,,2015-02-24,,,,,,,,,
Harvard Forest,Hamamelis,virginiana,12,HAMVIR12_HF,22-Jan-15,X,3,Terminal_twig,may actually be at the end of a spur,0,,,,1.26,3.05,2015-02-12,,,7.73,,,2015-02-24,,,,,,,,,
Harvard Forest,Hamamelis,virginiana,12,HAMVIR12_HF,22-Jan-15,X,4,Terminal_twig,,0,,,,1.71,6.12,2015-02-12,,,7.73,,,2015-02-24,,,,,,,,,
Harvard Forest,Hamamelis,virginiana,12,HAMVIR12_HF,22-Jan-15,X,5,Terminal_twig,,0,,,,2.12,5.57,2015-02-12,,,7.73,,,2015-02-24,,,,,,,,,
Harvard Forest,Hamamelis,virginiana,12,HAMVIR12_HF,22-Jan-15,X,6,Terminal_twig,,0,,,,2.48,7.49,2015-02-12,,,7.73,,,2015-02-24,,,,,,,,,
Harvard Forest,Hamamelis,virginiana,12,HAMVIR12_HF,22-Jan-15,X,7,Lateral,Just below bud 6,0,,,,1.22,2.57,2015-02-12,,,7.73,,,2015-02-24,,,,,,,,,
Harvard Forest,Hamamelis,virginiana,12,HAMVIR12_HF,22-Jan-15,X,8,Terminal_twig,,0,,,,1.54,5.22,2015-02-12,,,7.73,,,2015-02-24,,,,,,,,,
Harvard Forest,Hamamelis,virginiana,12,HAMVIR12_HF,22-Jan-15,X,9,Lateral,Just below bud 8,0,,,,1.11,1.3,2015-02-12,,,7.73,,,2015-02-24,,,,,,,,,
Harvard Forest,Hamamelis,virginiana,12,HAMVIR12_HF,22-Jan-15,X,10,Terminal_twig,"Very short twig, maybe spur",0,,,,1.43,2.57,2015-02-12,,,7.73,,,2015-02-24,,,,,,,,,
Harvard Forest,Hamamelis,virginiana,12,HAMVIR12_HF,22-Jan-15,X,11,Terminal_twig,"Short twig, maybe spur",0,,,,1.36,4.92,2015-02-12,,,7.73,,,2015-02-24,,,,,,,,,
Harvard Forest,Hamamelis,virginiana,12,HAMVIR12_HF,22-Jan-15,X,12,Terminal_twig,at end of bottom twig,0,,,,1.98,4.44,2015-02-12,,,7.73,,,2015-02-24,,,,,,,,,
Harvard Forest,Hamamelis,virginiana,12,HAMVIR12_HF,22-Jan-15,X,13,Lateral,Just below bud 13,0,,,,0.64,1.95,2015-02-12,,,7.73,,,2015-02-24,,,,,,,,,
Harvard Forest,Hamamelis,virginiana,12,HAMVIR12_HF,22-Jan-15,X,14,Terminal_twig,"Short twig, maybe spur",0,,,,1.49,3.18,2015-02-12,,,7.73,,,2015-02-24,,,,,,,,,
Harvard Forest,Hamamelis,virginiana,12,HAMVIR12_HF,22-Jan-15,X,15,Terminal_twig,"Short twig, maybe spur",0,,,,1.25,3.71,2015-02-12,,,7.73,,,2015-02-24,,,,,,,,,
Harvard Forest,Ilex,mucronata,7,ILEMUC07_HF,22-Jan-15,W,1,Terminal,at tip,0,6,,,2.13,2.19,2015-02-13,,2015-02-13,2.2,,,,,,,,,,,,
Harvard Forest,Ilex,mucronata,7,ILEMUC07_HF,22-Jan-15,W,2, Lateral,on main stem,0,6,,,1.19,1.33,2015-02-13,,2015-02-13,2.2,,,,,,,,,,,,
Harvard Forest,Ilex,mucronata,7,ILEMUC07_HF,22-Jan-15,W,3,Terminal_twig,very short spur off main stem,0,6,,,1.74,2.12,2015-02-13,,2015-02-13,2.2,,,,,,,,,,,,
Harvard Forest,Ilex,mucronata,7,ILEMUC07_HF,22-Jan-15,X,1,Terminal,at tip,0,6,6,,2.07,2.39,2015-02-13,,,3.12,,,missing,,,,,,,,,missing as of Feb 24
Harvard Forest,Ilex,mucronata,7,ILEMUC07_HF,22-Jan-15,X,2,Lateral,on main stem,0,6,6,,0.8,0.78,2015-02-13,,,3.12,,,missing,,,,,,,,,missing as of Feb 24
Harvard Forest,Ilex,mucronata,7,ILEMUC07_HF,22-Jan-15,X,3,Terminal_twig,on short spur off main stem,0,6,6,,2.05,2.12,2015-02-13,,,3.12,,,missing,,,,,,,,,missing as of Feb 24
Harvard Forest,Ilex,mucronata,7,ILEMUC07_HF,22-Jan-15,X,4,Terminal_twig,on short spur off main stem,0,6,6,,1.65,1.04,2015-02-13,,,3.12,,,missing,,,,,,,,,missing as of Feb 24
Harvard Forest,Ilex,mucronata,8,ILEMUC08_HF,22-Jan-15,X,1,Terminal,,0,8,9,,1.88,2.02,2015-02-16,,,3.99,,,2015-02-24,,,,,,,,,
Harvard Forest,Ilex,mucronata,8,ILEMUC08_HF,22-Jan-15,X,2,Lateral,,0,8,9,,0.59,0.66,2015-02-16,,,3.99,,,2015-02-24,,,,,,,,,
Harvard Forest,Ilex,mucronata,8,ILEMUC08_HF,22-Jan-15,X,3,Lateral,,0,8,9,,1.4,1.1,2015-02-16,,,3.99,,,2015-02-24,,,,,,,,,
Harvard Forest,Ilex,mucronata,8,ILEMUC08_HF,22-Jan-15,X,4,Lateral,,0,8,9,,1.5,1.62,2015-02-16,,,3.99,,,2015-02-24,,,,,,,,,
Harvard Forest,Ilex,mucronata,8,ILEMUC08_HF,22-Jan-15,X,5,Lateral,,0,8,9,,1.03,1.09,2015-02-16,,,3.99,,,2015-02-24,,,,,,,,,
Harvard Forest,Ilex,mucronata,8,ILEMUC08_HF,22-Jan-15,X,6,Lateral,,0,8,9,,0.72,0.72,2015-02-16,,,3.99,,,2015-02-24,,,,,,,,,
Harvard Forest,Ilex,mucronata,8,ILEMUC08_HF,22-Jan-15,X,7,Lateral,,0,8,9,,0.66,0.46,2015-02-16,,,3.99,,,2015-02-24,,,,,,,,,
Harvard Forest,Ilex,mucronata,8,ILEMUC08_HF,22-Jan-15,X,8,Terminal_twig,,0,8,9,,1.97,2.42,2015-02-16,,,3.99,,,2015-02-24,,,,,,,,,
Harvard Forest,Ilex,mucronata,8,ILEMUC08_HF,22-Jan-15,X,9,Lateral,,0,8,9,,1.12,1.05,2015-02-16,,,3.99,,,2015-02-24,,,,,,,,,
Harvard Forest,Ilex,mucronata,8,ILEMUC08_HF,22-Jan-15,X,10,Lateral,,0,8,9,,1.35,1.16,2015-02-16,,,3.99,,,2015-02-24,,,,,,,,,
Harvard Forest,Ilex,mucronata,8,ILEMUC08_HF,22-Jan-15,X,11,Lateral,,0,8,9,,0.94,0.57,2015-02-16,,,3.99,,,2015-02-24,,,,,,,,,
